ERROR: 2019-12-02 13:24:03,591 float division by zero
INFO: 2019-12-02 18:39:18,533 127.0.0.1 - - [02/Dec/2019 18:39:18] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
INFO: 2019-12-02 18:39:18,572 127.0.0.1 - - [02/Dec/2019 18:39:18] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 18:39:50,045 127.0.0.1 - - [02/Dec/2019 18:39:50] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:38:31,700 New Batch: {'timestamp': '21:38:31 2019-12-02', 'beer_type': 'Red Helles', 'gyle_number': '234', 'quantity': 234.0, 'tank_preference': 'None', 'current_phase': 'Hot Brew in kettle'}
INFO: 2019-12-02 21:38:31,709 127.0.0.1 - - [02/Dec/2019 21:38:31] "GET /add-new-batch?beer_type=Red+Helles&gyle_number=234&quantity=234&tank_preference=None HTTP/1.1" 302 -
ERROR: 2019-12-02 21:38:31,738 float division by zero
INFO: 2019-12-02 21:38:31,748 127.0.0.1 - - [02/Dec/2019 21:38:31] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:38:55,006 127.0.0.1 - - [02/Dec/2019 21:38:55] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:38:55,036 float division by zero
INFO: 2019-12-02 21:38:55,043 127.0.0.1 - - [02/Dec/2019 21:38:55] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:38:55,923 127.0.0.1 - - [02/Dec/2019 21:38:55] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:38:55,952 float division by zero
INFO: 2019-12-02 21:38:55,959 127.0.0.1 - - [02/Dec/2019 21:38:55] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:38:56,794 127.0.0.1 - - [02/Dec/2019 21:38:56] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:38:56,823 float division by zero
INFO: 2019-12-02 21:38:56,830 127.0.0.1 - - [02/Dec/2019 21:38:56] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:38:57,710 127.0.0.1 - - [02/Dec/2019 21:38:57] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:38:57,739 float division by zero
INFO: 2019-12-02 21:38:57,746 127.0.0.1 - - [02/Dec/2019 21:38:57] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:38:58,321 127.0.0.1 - - [02/Dec/2019 21:38:58] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:38:58,351 float division by zero
INFO: 2019-12-02 21:38:58,362 127.0.0.1 - - [02/Dec/2019 21:38:58] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:38:59,778 127.0.0.1 - - [02/Dec/2019 21:38:59] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:38:59,809 float division by zero
INFO: 2019-12-02 21:38:59,820 127.0.0.1 - - [02/Dec/2019 21:38:59] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:39:00,590 127.0.0.1 - - [02/Dec/2019 21:39:00] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:39:00,619 float division by zero
INFO: 2019-12-02 21:39:00,630 127.0.0.1 - - [02/Dec/2019 21:39:00] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:39:01,105 Albert has started a new phase
INFO: 2019-12-02 21:39:01,107 127.0.0.1 - - [02/Dec/2019 21:39:01] "GET /next-phase?gyle_number=234 HTTP/1.1" 302 -
INFO: 2019-12-02 21:39:01,147 127.0.0.1 - - [02/Dec/2019 21:39:01] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:41:53,469 New Batch: {'timestamp': '21:41:53 2019-12-02', 'beer_type': 'Red Helles', 'gyle_number': '657', 'quantity': 765.0, 'tank_preference': 'None', 'current_phase': 'Hot Brew in kettle'}
INFO: 2019-12-02 21:41:53,476 127.0.0.1 - - [02/Dec/2019 21:41:53] "GET /add-new-batch?beer_type=Red+Helles&gyle_number=657&quantity=765&tank_preference=None HTTP/1.1" 302 -
ERROR: 2019-12-02 21:41:53,507 float division by zero
INFO: 2019-12-02 21:41:53,518 127.0.0.1 - - [02/Dec/2019 21:41:53] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:42:11,589 127.0.0.1 - - [02/Dec/2019 21:42:11] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:42:11,619 float division by zero
INFO: 2019-12-02 21:42:11,626 127.0.0.1 - - [02/Dec/2019 21:42:11] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:42:12,345 127.0.0.1 - - [02/Dec/2019 21:42:12] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:42:12,374 float division by zero
INFO: 2019-12-02 21:42:12,382 127.0.0.1 - - [02/Dec/2019 21:42:12] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:42:12,935 127.0.0.1 - - [02/Dec/2019 21:42:12] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:42:12,964 float division by zero
INFO: 2019-12-02 21:42:12,972 127.0.0.1 - - [02/Dec/2019 21:42:12] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:42:13,596 127.0.0.1 - - [02/Dec/2019 21:42:13] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
